guess,clue,literal_score,pragmatic_score,wordpair
moldy-gluten,bread,0.00822436573091174,0.005263158086667612,gluten-flour
moldy-flour,bread,0.00820452627687694,0.005263158097110547,gluten-flour
gluten-flour,bread,0.009413229285492668,0.005263158151165522,gluten-flour
cheerleader-ferocious,free,0.005268584996401281,0.005263157850926205,gluten-flour
cheerleader-customer,free,0.005673096872228119,0.005263157837287267,gluten-flour
cheerleader-aching,free,0.005189003631970917,0.005263157842136438,gluten-flour
cheerleader-excite,free,0.005581858523220136,0.005263157830704736,gluten-flour
cheerleader-needle,free,0.005176573379413137,0.005263157853007402,gluten-flour
cheerleader-molecule,free,0.0052093842251959175,0.005263157865121867,gluten-flour
cheerleader-dollars,free,0.0056193611690140075,0.005263157836122509,gluten-flour
cheerleader-programming,free,0.005331902253913425,0.0052631578469007016,gluten-flour
cheerleader-ruffle,free,0.005330832569990025,0.0052631578546042815,gluten-flour
cheerleader-crossroad,free,0.005324678278997637,0.005263157847276001,gluten-flour
cheerleader-crest,free,0.005405402314688575,0.005263157859712921,gluten-flour
cheerleader-majesty,free,0.005208358358884002,0.0052631578476765905,gluten-flour
cheerleader-undesirable,free,0.005309829354036502,0.0052631578605282486,gluten-flour
cheerleader-surrounded,free,0.005353630788245114,0.00526315783345277,gluten-flour
cheerleader-curtain,free,0.005200463670951903,0.005263157853958396,gluten-flour
cheerleader-restart,free,0.005287517638685524,0.0052631578412364825,gluten-flour
cheerleader-moldy,free,0.00531245129856838,0.0052631579260215096,gluten-flour
cheerleader-gluten,free,0.005488063336489152,0.0052631579720531846,gluten-flour
cheerleader-flour,free,0.0053435436680434175,0.005263157980201859,gluten-flour
ferocious-customer,free,0.00546443011782614,0.005263157855608607,gluten-flour
ferocious-aching,free,0.005041083871767131,0.005263157859323603,gluten-flour
ferocious-excite,free,0.005384915024686858,0.005263157852596996,gluten-flour
ferocious-needle,free,0.005030164931184765,0.005263157870330198,gluten-flour
ferocious-molecule,free,0.005058981098790571,0.005263157883074914,gluten-flour
ferocious-dollars,free,0.005417613913692961,0.0052631578543377916,gluten-flour
ferocious-programming,free,0.005166429855935869,0.005263157864616096,gluten-flour
ferocious-ruffle,free,0.0051654927716071886,0.005263157873412074,gluten-flour
ferocious-crossroad,free,0.00516010102509653,0.005263157865138685,gluten-flour
ferocious-crest,free,0.00523077576892432,0.005263157877661815,gluten-flour
ferocious-majesty,free,0.005058080394553384,0.005263157865003692,gluten-flour
ferocious-undesirable,free,0.005147089486640047,0.005263157878189012,gluten-flour
ferocious-surrounded,free,0.005185460991543629,0.005263157851550763,gluten-flour
ferocious-curtain,free,0.005051148338077664,0.0052631578718962575,gluten-flour
ferocious-restart,free,0.005127532027783846,0.005263157858827823,gluten-flour
ferocious-moldy,free,0.0051493872486338,0.0052631579452188364,gluten-flour
ferocious-gluten,free,0.005303041545684408,0.005263157991719096,gluten-flour
ferocious-flour,free,0.005176627018146261,0.0052631580001699175,gluten-flour
customer-aching,free,0.005372460320855213,0.005263157846677987,gluten-flour
customer-excite,free,0.005828007840499173,0.005263157838740713,gluten-flour
customer-needle,free,0.00535810965765642,0.005263157857049289,gluten-flour
customer-molecule,free,0.0053959981807351325,0.005263157869376736,gluten-flour
customer-dollars,free,0.005871692978804845,0.005263157827292334,gluten-flour
customer-programming,free,0.005537718524241133,0.005263157850096392,gluten-flour
customer-ruffle,free,0.005536479551052875,0.005263157860248029,gluten-flour
customer-crossroad,free,0.00552935183238884,0.005263157850997562,gluten-flour
customer-crest,free,0.0056229191023056254,0.005263157864279573,gluten-flour
customer-majesty,free,0.005394813138016356,0.0052631578517436375,gluten-flour
customer-undesirable,free,0.005512158154452667,0.005263157865103432,gluten-flour
customer-surrounded,free,0.00556289203126009,0.005263157837971502,gluten-flour
customer-curtain,free,0.005385694387523589,0.0052631578583792705,gluten-flour
customer-restart,free,0.005486333676708334,0.005263157844703146,gluten-flour
customer-moldy,free,0.005515193720734248,0.005263157930190281,gluten-flour
customer-gluten,free,0.005718898515466015,0.005263157975742442,gluten-flour
customer-flour,free,0.005551204171305518,0.005263157984353786,gluten-flour
aching-excite,free,0.005298013803672658,0.005263157843611665,gluten-flour
aching-needle,free,0.0049652210762905265,0.005263157860881479,gluten-flour
aching-molecule,free,0.004992294726940116,0.005263157873564743,gluten-flour
aching-dollars,free,0.0053286346994175626,0.005263157845269378,gluten-flour
aching-programming,free,0.005093181076599367,0.005263157855555689,gluten-flour
aching-ruffle,free,0.005092301663279845,0.005263157864409394,gluten-flour
aching-crossroad,free,0.005087241592197801,0.005263157856011344,gluten-flour
aching-crest,free,0.0051535486931647,0.005263157868336572,gluten-flour
aching-majesty,free,0.004991448600793901,0.00526315785632825,gluten-flour
aching-undesirable,free,0.005075029416819661,0.005263157868655056,gluten-flour
aching-surrounded,free,0.0051110393220595695,0.005263157842892273,gluten-flour
aching-curtain,free,0.004984936349267912,0.005263157862675308,gluten-flour
aching-restart,free,0.005056670677314144,0.005263157849896935,gluten-flour
aching-moldy,free,0.0050771861236884866,0.00526315793380845,gluten-flour
aching-gluten,free,0.005221304007340564,0.005263157979331719,gluten-flour
aching-flour,free,0.005102750179372789,0.00526315798745352,gluten-flour
excite-needle,free,0.005284448482445197,0.0052631578545463825,gluten-flour
excite-molecule,free,0.00532026029751632,0.005263157866562211,gluten-flour
excite-dollars,free,0.005769017959600251,0.005263157837669035,gluten-flour
excite-programming,free,0.005454120921370681,0.005263157848392215,gluten-flour
excite-ruffle,free,0.005452951282048523,0.005263157857315902,gluten-flour
excite-crossroad,free,0.005446222224796602,0.0052631578488532595,gluten-flour
excite-crest,free,0.005534527698881678,0.0052631578614055225,gluten-flour
excite-majesty,free,0.005319140366628527,0.005263157849422566,gluten-flour
excite-undesirable,free,0.005429988726495482,0.005263157862358341,gluten-flour
excite-surrounded,free,0.0054778833519369225,0.005263157835081994,gluten-flour
excite-curtain,free,0.005310522301584992,0.005263157855662751,gluten-flour
excite-restart,free,0.0054056024643401555,0.005263157842770119,gluten-flour
excite-moldy,free,0.0054328549243595516,0.0052631579275569905,gluten-flour
excite-gluten,free,0.005625046343522031,0.005263157973124475,gluten-flour
excite-flour,free,0.005466851199744746,0.005263157981417421,gluten-flour
needle-molecule,free,0.004981866824034303,0.0052631578836127395,gluten-flour
needle-dollars,free,0.005314747346233624,0.005263157855618958,gluten-flour
needle-programming,free,0.005081733700698325,0.00526315786563149,gluten-flour
needle-ruffle,free,0.005080863242428342,0.005263157874491684,gluten-flour
needle-crossroad,free,0.005075854674717287,0.005263157866352834,gluten-flour
needle-crest,free,0.005141483748451231,0.005263157878679778,gluten-flour
needle-majesty,free,0.004981029180698505,0.005263157866382365,gluten-flour
needle-undesirable,free,0.005063766636312303,0.005263157880146507,gluten-flour
needle-surrounded,free,0.005099409837638863,0.005263157853686962,gluten-flour
needle-curtain,free,0.004974582179728387,0.005263157872815856,gluten-flour
needle-restart,free,0.0050455940781883426,0.00526315786007734,gluten-flour
needle-moldy,free,0.005065901437024545,0.005263157944120819,gluten-flour
needle-gluten,free,0.00520853928943588,0.005263157988807546,gluten-flour
needle-flour,free,0.005091205284243827,0.0052631579969126905,gluten-flour
molecule-dollars,free,0.005351410686186409,0.005263157867734396,gluten-flour
molecule-programming,free,0.0051119464833072345,0.0052631578776071945,gluten-flour
molecule-ruffle,free,0.005111052356260053,0.005263157887753778,gluten-flour
molecule-crossroad,free,0.0051059076626281145,0.005263157878705115,gluten-flour
molecule-crest,free,0.005173328907820606,0.005263157891344208,gluten-flour
molecule-majesty,free,0.00500852529334933,0.005263157878385352,gluten-flour
molecule-undesirable,free,0.005093491529989903,0.005263157893512031,gluten-flour
molecule-surrounded,free,0.00513010395414531,0.005263157865436382,gluten-flour
molecule-curtain,free,0.0050019058686136125,0.005263157885416871,gluten-flour
molecule-restart,free,0.005074826909714722,0.0052631578719528034,gluten-flour
molecule-moldy,free,0.005095684228110387,0.00526315796006842,gluten-flour
molecule-gluten,free,0.005242234349725031,0.005263158006547265,gluten-flour
molecule-flour,free,0.0051216758192687605,0.0052631580149411885,gluten-flour
dollars-programming,free,0.005488493058433156,0.005263157849138366,gluten-flour
dollars-ruffle,free,0.005487295005602703,0.005263157858874283,gluten-flour
dollars-crossroad,free,0.005480402571753197,0.0052631578497633995,gluten-flour
dollars-crest,free,0.005570864081275565,0.005263157862651173,gluten-flour
dollars-majesty,free,0.005350264058851921,0.005263157850244529,gluten-flour
dollars-undesirable,free,0.005463775563056263,0.005263157863598518,gluten-flour
dollars-surrounded,free,0.005512833732088693,0.005263157836852014,gluten-flour
dollars-curtain,free,0.005341440704436032,0.005263157856910205,gluten-flour
dollars-restart,free,0.005438799833457744,0.005263157843707723,gluten-flour
dollars-moldy,free,0.00546671117486046,0.0052631579275656095,gluten-flour
dollars-gluten,free,0.005663619583826515,0.005263157973283334,gluten-flour
dollars-flour,free,0.005501532884465201,0.005263157981606786,gluten-flour
programming-ruffle,free,0.005223676454046124,0.005263157869069501,gluten-flour
programming-crossroad,free,0.005218018447764868,0.005263157860157412,gluten-flour
programming-crest,free,0.005292200921728806,0.0052631578729841555,gluten-flour
programming-majesty,free,0.005111002026744897,0.005263157860620248,gluten-flour
programming-undesirable,free,0.005204365281260124,0.005263157874366213,gluten-flour
programming-surrounded,free,0.005244632699690739,0.00526315784750299,gluten-flour
programming-curtain,free,0.005103733453221238,0.005263157866972032,gluten-flour
programming-restart,free,0.0051838458500064796,0.005263157849732105,gluten-flour
programming-moldy,free,0.005206776256489625,0.005263157938872856,gluten-flour
programming-gluten,free,0.005368092489873065,0.005263157983963281,gluten-flour
programming-flour,free,0.005235361246002574,0.005263157992113535,gluten-flour
ruffle-crossroad,free,0.005217040365466843,0.005263157869812723,gluten-flour
ruffle-crest,free,0.005291163341371635,0.00526315788151874,gluten-flour
ruffle-majesty,free,0.005110108641240031,0.005263157869492399,gluten-flour
ruffle-undesirable,free,0.00520339807966701,0.005263157884098099,gluten-flour
ruffle-surrounded,free,0.005243633344945937,0.0052631578565973496,gluten-flour
ruffle-curtain,free,0.005102845771090685,0.005263157875437967,gluten-flour
ruffle-restart,free,0.0051828949599878596,0.005263157863261226,gluten-flour
ruffle-moldy,free,0.0052058071350892885,0.005263157950658037,gluten-flour
ruffle-gluten,free,0.005366993384427862,0.005263157997388633,gluten-flour
ruffle-flour,free,0.005234369311188555,0.005263158005458052,gluten-flour
crossroad-crest,free,0.005285193662182742,0.005263157873487241,gluten-flour
crossroad-majesty,free,0.005104968212389979,0.005263157861204747,gluten-flour
crossroad-undesirable,free,0.005197833129975855,0.005263157875149068,gluten-flour
crossroad-surrounded,free,0.005237883488316421,0.005263157847505588,gluten-flour
crossroad-curtain,free,0.005097738143756657,0.005263157867656518,gluten-flour
crossroad-restart,free,0.005177423816991536,0.0052631578542832215,gluten-flour
crossroad-moldy,free,0.005200231144804259,0.00526315794043679,gluten-flour
crossroad-gluten,free,0.005360669908639777,0.005263157986140916,gluten-flour
crossroad-flour,free,0.005228662124821368,0.005263157994382253,gluten-flour
crest-majesty,free,0.005172333303946193,0.0052631578731467486,gluten-flour
crest-undesirable,free,0.005270789517844566,0.005263157888507792,gluten-flour
crest-surrounded,free,0.005313276311780103,0.005263157860088697,gluten-flour
crest-curtain,free,0.005164671355289717,0.005263157880204518,gluten-flour
crest-restart,free,0.005249144398561103,0.005263157867069885,gluten-flour
crest-moldy,free,0.005273332991881317,0.005263157954966458,gluten-flour
crest-gluten,free,0.00544362498107608,0.005263158001876919,gluten-flour
crest-flour,free,0.0053034926455864054,0.005263158010113852,gluten-flour
majesty-undesirable,free,0.00509256235855563,0.005263157874824249,gluten-flour
majesty-surrounded,free,0.005129144416950792,0.00526315784844265,gluten-flour
majesty-curtain,free,0.005001051911641792,0.005263157867715188,gluten-flour
majesty-restart,free,0.0050739131532475295,0.005263157855153572,gluten-flour
majesty-moldy,free,0.005094753242848135,0.005263157937863714,gluten-flour
majesty-gluten,free,0.0052411807712090435,0.005263157982267783,gluten-flour
majesty-flour,free,0.005120723287193689,0.005263157990206676,gluten-flour
undesirable-surrounded,free,0.0052240089982924795,0.0052631578615882765,gluten-flour
undesirable-curtain,free,0.0050854113474148276,0.005263157882074898,gluten-flour
undesirable-restart,free,0.005164220943101849,0.005263157868335534,gluten-flour
undesirable-moldy,free,0.005186775611679464,0.005263157956429468,gluten-flour
undesirable-gluten,free,0.005345413398270464,0.005263158005780201,gluten-flour
undesirable-flour,free,0.005214890452490437,0.005263158014794005,gluten-flour
surrounded-curtain,free,0.005121759855751115,0.005263157854600144,gluten-flour
surrounded-restart,free,0.005203157785886997,0.005263157841981531,gluten-flour
surrounded-moldy,free,0.005226459023727673,0.005263157926194173,gluten-flour
surrounded-gluten,free,0.005390419645872288,0.005263157971930143,gluten-flour
surrounded-flour,free,0.005255508068050478,0.00526315798004597,gluten-flour
curtain-restart,free,0.00506688070506773,0.005263157861241655,gluten-flour
curtain-moldy,free,0.0050875882809264745,0.005263157947380558,gluten-flour
curtain-gluten,free,0.005233072963353197,0.005263157993461337,gluten-flour
curtain-flour,free,0.005113392603314792,0.005263158001510882,gluten-flour
restart-moldy,free,0.005166552466367442,0.005263157931747283,gluten-flour
restart-gluten,free,0.005322490904314166,0.005263157976429245,gluten-flour
restart-flour,free,0.005194193369136129,0.00526315798444751,gluten-flour
moldy-gluten,free,0.005348107248314174,0.005263158086667612,gluten-flour
moldy-flour,free,0.005217322336928579,0.005263158097110547,gluten-flour
gluten-flour,free,0.005380054392874058,0.005263158151165522,gluten-flour
cheerleader-ferocious,toaster,0.005029405032658764,0.005263157850926205,gluten-flour
cheerleader-customer,toaster,0.004956504538228366,0.005263157837287267,gluten-flour
cheerleader-aching,toaster,0.004967747374237215,0.005263157842136438,gluten-flour
cheerleader-excite,toaster,0.005005697619722508,0.005263157830704736,gluten-flour
cheerleader-needle,toaster,0.004956416035237723,0.005263157853007402,gluten-flour
cheerleader-molecule,toaster,0.004960283511084711,0.005263157865121867,gluten-flour
cheerleader-dollars,toaster,0.004976051005767407,0.005263157836122509,gluten-flour
cheerleader-programming,toaster,0.004972964933018241,0.0052631578469007016,gluten-flour
cheerleader-ruffle,toaster,0.0049574522031223004,0.0052631578546042815,gluten-flour
cheerleader-crossroad,toaster,0.004969322404518328,0.005263157847276001,gluten-flour
cheerleader-crest,toaster,0.004974390426620702,0.005263157859712921,gluten-flour
cheerleader-majesty,toaster,0.00495639450937274,0.0052631578476765905,gluten-flour
cheerleader-undesirable,toaster,0.004974151055171571,0.0052631578605282486,gluten-flour
cheerleader-surrounded,toaster,0.004990989906620426,0.00526315783345277,gluten-flour
cheerleader-curtain,toaster,0.004930685793367213,0.005263157853958396,gluten-flour
cheerleader-restart,toaster,0.004968736622151543,0.0052631578412364825,gluten-flour
cheerleader-moldy,toaster,0.005732883990232053,0.0052631579260215096,gluten-flour
cheerleader-gluten,toaster,0.006169703556607769,0.0052631579720531846,gluten-flour
cheerleader-flour,toaster,0.006205236960807863,0.005263157980201859,gluten-flour
ferocious-customer,toaster,0.00497250392347716,0.005263157855608607,gluten-flour
ferocious-aching,toaster,0.0049839227902929726,0.005263157859323603,gluten-flour
ferocious-excite,toaster,0.0050224695861440126,0.005263157852596996,gluten-flour
ferocious-needle,toaster,0.0049724140360521965,0.005263157870330198,gluten-flour
ferocious-molecule,toaster,0.004976342028564768,0.005263157883074914,gluten-flour
ferocious-dollars,toaster,0.004992356638421873,0.0052631578543377916,gluten-flour
ferocious-programming,toaster,0.0049892221498819035,0.005263157864616096,gluten-flour
ferocious-ruffle,toaster,0.004973466413745636,0.005263157873412074,gluten-flour
ferocious-crossroad,toaster,0.004985522506620619,0.005263157865138685,gluten-flour
ferocious-crest,toaster,0.004990670004321759,0.005263157877661815,gluten-flour
ferocious-majesty,toaster,0.004972392173465479,0.005263157865003692,gluten-flour
ferocious-undesirable,toaster,0.004990426877641858,0.005263157878189012,gluten-flour
ferocious-surrounded,toaster,0.0050075302477407485,0.005263157851550763,gluten-flour
ferocious-curtain,toaster,0.004946282144969502,0.0052631578718962575,gluten-flour
ferocious-restart,toaster,0.004984927542331832,0.005263157858827823,gluten-flour
ferocious-moldy,toaster,0.0057617558454445715,0.0052631579452188364,gluten-flour
ferocious-gluten,toaster,0.006206412659289421,0.005263157991719096,gluten-flour
ferocious-flour,toaster,0.006242601113133913,0.0052631580001699175,gluten-flour
customer-aching,toaster,0.004914050955239007,0.005263157846677987,gluten-flour
customer-excite,toaster,0.00495003224417123,0.005263157838740713,gluten-flour
customer-needle,toaster,0.004903305314409329,0.005263157857049289,gluten-flour
customer-molecule,toaster,0.00490697300095761,0.005263157869376736,gluten-flour
customer-dollars,toaster,0.004921924741872086,0.005263157827292334,gluten-flour
customer-programming,toaster,0.004918998485952088,0.005263157850096392,gluten-flour
customer-ruffle,toaster,0.004904287966675138,0.005263157860248029,gluten-flour
customer-crossroad,toaster,0.0049155444944890495,0.005263157850997562,gluten-flour
customer-crest,toaster,0.004920350167599485,0.005263157864279573,gluten-flour
customer-majesty,toaster,0.004903284900214215,0.0052631578517436375,gluten-flour
customer-undesirable,toaster,0.004920123191906247,0.005263157865103432,gluten-flour
customer-surrounded,toaster,0.004936088949188418,0.005263157837971502,gluten-flour
customer-curtain,toaster,0.004878901248022817,0.0052631578583792705,gluten-flour
customer-restart,toaster,0.004914989022404461,0.005263157844703146,gluten-flour
customer-moldy,toaster,0.005637407734542075,0.005263157930190281,gluten-flour
customer-gluten,toaster,0.006048549133435347,0.005263157975742442,gluten-flour
customer-flour,toaster,0.006081939602426776,0.005263157984353786,gluten-flour
aching-excite,toaster,0.004961203998716293,0.005263157843611665,gluten-flour
aching-needle,toaster,0.004913966108583598,0.005263157860881479,gluten-flour
aching-molecule,toaster,0.00491767376023732,0.005263157873564743,gluten-flour
aching-dollars,toaster,0.004932788672742751,0.005263157845269378,gluten-flour
aching-programming,toaster,0.004929830450478595,0.005263157855555689,gluten-flour
aching-ruffle,toaster,0.004914959465996897,0.005263157864409394,gluten-flour
aching-crossroad,toaster,0.004926338747403965,0.005263157856011344,gluten-flour
aching-crest,toaster,0.004931196895959259,0.005263157868336572,gluten-flour
aching-majesty,toaster,0.004913945472011829,0.00526315785632825,gluten-flour
aching-undesirable,toaster,0.004930967440880636,0.005263157868655056,gluten-flour
aching-surrounded,toaster,0.004947107825616508,0.005263157842892273,gluten-flour
aching-curtain,toaster,0.0048892967374805415,0.005263157862675308,gluten-flour
aching-restart,toaster,0.004925777212517205,0.005263157849896935,gluten-flour
aching-moldy,toaster,0.0056565263301915705,0.00526315793380845,gluten-flour
aching-gluten,toaster,0.006072780128660499,0.005263157979331719,gluten-flour
aching-flour,toaster,0.0061065968385594855,0.00526315798745352,gluten-flour
excite-needle,toaster,0.004949944300225978,0.0052631578545463825,gluten-flour
excite-molecule,toaster,0.004953787339102876,0.005263157866562211,gluten-flour
excite-dollars,toaster,0.004969455050082683,0.005263157837669035,gluten-flour
excite-programming,toaster,0.004966388527001907,0.005263157848392215,gluten-flour
excite-ruffle,toaster,0.004950973922472037,0.005263157857315902,gluten-flour
excite-crossroad,toaster,0.0049627690609225636,0.0052631578488532595,gluten-flour
excite-crest,toaster,0.004967804991566926,0.0052631578614055225,gluten-flour
excite-majesty,toaster,0.004949922910331882,0.005263157849422566,gluten-flour
excite-undesirable,toaster,0.0049675671364322995,0.005263157862358341,gluten-flour
excite-surrounded,toaster,0.004984299181125817,0.005263157835081994,gluten-flour
excite-curtain,toaster,0.004924376253443212,0.005263157855662751,gluten-flour
excite-restart,toaster,0.004962186986154588,0.005263157842770119,gluten-flour
excite-moldy,toaster,0.0057212191222056315,0.0052631579275569905,gluten-flour
excite-gluten,toaster,0.0061548817403935824,0.005263157973124475,gluten-flour
excite-flour,toaster,0.006190151412941681,0.005263157981417421,gluten-flour
needle-molecule,toaster,0.004906888761454651,0.0052631578836127395,gluten-flour
needle-dollars,toaster,0.004921839218975906,0.005263157855618958,gluten-flour
needle-programming,toaster,0.004918913214478531,0.00526315786563149,gluten-flour
needle-ruffle,toaster,0.004904203957313445,0.005263157874491684,gluten-flour
needle-crossroad,toaster,0.00491545951962734,0.005263157866352834,gluten-flour
needle-crest,toaster,0.0049202647800048625,0.005263157878679778,gluten-flour
needle-majesty,toaster,0.0049032009768021,0.005263157866382365,gluten-flour
needle-undesirable,toaster,0.0049200378238125645,0.005263157880146507,gluten-flour
needle-surrounded,toaster,0.004936002207625094,0.005263157853686962,gluten-flour
needle-curtain,toaster,0.004878819409633807,0.005263157872815856,gluten-flour
needle-restart,toaster,0.004914904095228441,0.00526315786007734,gluten-flour
needle-moldy,toaster,0.005637257318955508,0.005263157944120819,gluten-flour
needle-gluten,toaster,0.006048358554899365,0.005263157988807546,gluten-flour
needle-flour,toaster,0.0060817456761590605,0.0052631579969126905,gluten-flour
molecule-dollars,toaster,0.004925576429934506,0.005263157867734396,gluten-flour
molecule-programming,toaster,0.004922639435435936,0.0052631578776071945,gluten-flour
molecule-ruffle,toaster,0.004907875010000104,0.005263157887753778,gluten-flour
molecule-crossroad,toaster,0.004919172775325404,0.005263157878705115,gluten-flour
molecule-crest,toaster,0.004923996076759131,0.005263157891344208,gluten-flour
molecule-majesty,toaster,0.004906868272554447,0.005263157878385352,gluten-flour
molecule-undesirable,toaster,0.004923768268156118,0.005263157893512031,gluten-flour
molecule-surrounded,toaster,0.004939792688289146,0.005263157865436382,gluten-flour
molecule-curtain,toaster,0.004882395567695115,0.005263157885416871,gluten-flour
molecule-restart,toaster,0.004918615266529883,0.0052631578719528034,gluten-flour
molecule-moldy,toaster,0.005643831540280324,0.00526315796006842,gluten-flour
molecule-gluten,toaster,0.006056689038418644,0.005263158006547265,gluten-flour
molecule-flour,toaster,0.006090222562528875,0.0052631580149411885,gluten-flour
dollars-programming,toaster,0.004937830165148565,0.005263157849138366,gluten-flour
dollars-ruffle,toaster,0.004922840494187565,0.005263157858874283,gluten-flour
dollars-crossroad,toaster,0.004934310568663796,0.0052631578497633995,gluten-flour
dollars-crest,toaster,0.0049392075307709195,0.005263157862651173,gluten-flour
dollars-majesty,toaster,0.004921818417928935,0.005263157850244529,gluten-flour
dollars-undesirable,toaster,0.004938976241800148,0.005263157863598518,gluten-flour
dollars-surrounded,toaster,0.004955245793319398,0.005263157836852014,gluten-flour
dollars-curtain,toaster,0.004896973628081419,0.005263157856910205,gluten-flour
dollars-restart,toaster,0.004933744549445337,0.005263157843707723,gluten-flour
dollars-moldy,toaster,0.005670660508699916,0.0052631579275656095,gluten-flour
dollars-gluten,toaster,0.006090703380890271,0.005263157973283334,gluten-flour
dollars-flour,toaster,0.006124836132507674,0.005263157981606786,gluten-flour
programming-ruffle,toaster,0.004919911545895156,0.005263157869069501,gluten-flour
programming-crossroad,toaster,0.004931347863855668,0.005263157860157412,gluten-flour
programming-crest,toaster,0.004936230395155063,0.0052631578729841555,gluten-flour
programming-majesty,toaster,0.0049188924745825376,0.005263157860620248,gluten-flour
programming-undesirable,toaster,0.004935999788023089,0.005263157874366213,gluten-flour
programming-surrounded,toaster,0.004952221315242064,0.00526315784750299,gluten-flour
programming-curtain,toaster,0.0048941205764278265,0.005263157866972032,gluten-flour
programming-restart,toaster,0.004930783511900557,0.005263157849732105,gluten-flour
programming-moldy,toaster,0.0056654061311071854,0.005263157938872856,gluten-flour
programming-gluten,toaster,0.006084039471235179,0.005263157983963281,gluten-flour
programming-flour,toaster,0.0061180546425655125,0.005263157992113535,gluten-flour
ruffle-crossroad,toaster,0.004916454378149848,0.005263157869812723,gluten-flour
ruffle-crest,toaster,0.004921264471030976,0.00526315788151874,gluten-flour
ruffle-majesty,toaster,0.004904183524388182,0.005263157869492399,gluten-flour
ruffle-undesirable,toaster,0.004921037286510893,0.005263157884098099,gluten-flour
ruffle-surrounded,toaster,0.004937017751680186,0.0052631578565973496,gluten-flour
ruffle-curtain,toaster,0.004879777544704812,0.005263157875437967,gluten-flour
ruffle-restart,toaster,0.004915898395420887,0.005263157863261226,gluten-flour
ruffle-moldy,toaster,0.005639018425144204,0.005263157950658037,gluten-flour
ruffle-gluten,toaster,0.006050589957372303,0.005263157997388633,gluten-flour
ruffle-flour,toaster,0.006084016280377896,0.005263158005458052,gluten-flour
crossroad-crest,toaster,0.004932716379621432,0.005263157873487241,gluten-flour
crossroad-majesty,toaster,0.004915438851873247,0.005263157861204747,gluten-flour
crossroad-undesirable,toaster,0.004932486576866207,0.005263157875149068,gluten-flour
crossroad-surrounded,toaster,0.004948651449390832,0.005263157847505588,gluten-flour
crossroad-curtain,toaster,0.004890752947452128,0.005263157867656518,gluten-flour
crossroad-restart,toaster,0.00492728848757542,0.0052631578542832215,gluten-flour
crossroad-moldy,toaster,0.005659206400071872,0.00526315794043679,gluten-flour
crossroad-gluten,toaster,0.0060761780466875364,0.005263157986140916,gluten-flour
crossroad-flour,toaster,0.006110054622784272,0.005263157994382253,gluten-flour
crest-majesty,toaster,0.0049202440118659195,0.0052631578731467486,gluten-flour
crest-undesirable,toaster,0.004937374653814031,0.005263157888507792,gluten-flour
crest-surrounded,toaster,0.0049536183612307804,0.005263157860088697,gluten-flour
crest-curtain,toaster,0.004895438448151664,0.005263157880204518,gluten-flour
crest-restart,toaster,0.004932151257632575,0.005263157867069885,gluten-flour
crest-moldy,toaster,0.005667832990198379,0.005263157954966458,gluten-flour
crest-gluten,toaster,0.00608711721731415,0.005263158001876919,gluten-flour
crest-flour,toaster,0.006121186682390098,0.005263158010113852,gluten-flour
majesty-undesirable,toaster,0.004920017060416638,0.005263157874824249,gluten-flour
majesty-surrounded,toaster,0.004935981110174088,0.00526315784844265,gluten-flour
majesty-curtain,toaster,0.004878799504732465,0.005263157867715188,gluten-flour
majesty-restart,toaster,0.004914883439072457,0.005263157855153572,gluten-flour
majesty-moldy,toaster,0.005637220734792414,0.005263157937863714,gluten-flour
majesty-gluten,toaster,0.006048312202420321,0.005263157982267783,gluten-flour
majesty-flour,toaster,0.006081698509456341,0.005263157990206676,gluten-flour
undesirable-surrounded,toaster,0.004953383767199435,0.0052631578615882765,gluten-flour
undesirable-curtain,toaster,0.004895217150360863,0.005263157882074898,gluten-flour
undesirable-restart,toaster,0.0049319215841941945,0.005263157868335534,gluten-flour
undesirable-moldy,toaster,0.005667425443637372,0.005263157956429468,gluten-flour
undesirable-gluten,toaster,0.0060866003495400976,0.005263158005780201,gluten-flour
undesirable-flour,toaster,0.006120660695355719,0.005263158014794005,gluten-flour
surrounded-curtain,toaster,0.004910783018061365,0.005263157854600144,gluten-flour
surrounded-restart,toaster,0.004948077348580111,0.005263157841981531,gluten-flour
surrounded-moldy,toaster,0.005696118391830561,0.005263157926194173,gluten-flour
surrounded-gluten,toaster,0.006123006362588195,0.005263157971930143,gluten-flour
surrounded-flour,toaster,0.006157710337017752,0.00526315798004597,gluten-flour
curtain-restart,toaster,0.00489021135978349,0.005263157861241655,gluten-flour
curtain-moldy,toaster,0.0055935837375894635,0.005263157947380558,gluten-flour
curtain-gluten,toaster,0.005993062540013299,0.005263157993461337,gluten-flour
curtain-flour,toaster,0.006025481424239421,0.005263158001510882,gluten-flour
restart-moldy,toaster,0.005658209584361673,0.005263157931747283,gluten-flour
restart-gluten,toaster,0.006074914203070577,0.005263157976429245,gluten-flour
restart-flour,toaster,0.006108768509439985,0.00526315798444751,gluten-flour
moldy-gluten,toaster,0.007819320491663295,0.005263158086667612,gluten-flour
moldy-flour,toaster,0.007886709882474726,0.005263158097110547,gluten-flour
gluten-flour,toaster,0.008991760949887993,0.005263158151165522,gluten-flour
cheerleader-ferocious,yogurt,0.005193193462135261,0.005263157850926205,gluten-flour
cheerleader-customer,yogurt,0.005177358933169427,0.005263157837287267,gluten-flour
